username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
fundraising_br;25/10/2019 17:39;0;0;SCO - SOFT CORPORATE OFFER COD.GUILIRONORE62%PLATS-10USD25102019 VALID UNTIL OCTOBER 30 2019 COMMODITY: IRON ORE 62% ORIGIN: BRAZIL PORT OF SHIPMENT: ARATU BA PRICE: PLATTS -USD10/MT QUANTITY: MININUM ORDER 500.000MT PER MONTH X… https:// lnkd.in/erqRVRF https:// lnkd.in/eMvd8bA;;;;1,18783E+18;https://twitter.com/fundraising_br/status/1187830947691061249
GGRESH;25/10/2019 17:29;1;0;China starts new $10b Oakajee iron ore push #Australia https://www. afr.com/companies/mini ng/china-starts-new-10b-oakajee-iron-ore-push-20191018-p5324s …;;;#Australia;1,18783E+18;https://twitter.com/GGRESH/status/1187828488981667840
DigiPatri;25/10/2019 17:10;0;1;It takes patience. You gotta keep dragging in the same spot. To magnetize most things. I've really only caught iron ore . It's a good excuse to have a few beers and play in water.;;;;1,18782E+18;https://twitter.com/DigiPatri/status/1187823846390255616
khimasiapunit;25/10/2019 16:55;0;0;Like steel how iron ore is exported from India but when the finished product is imported back it comes at a cheaper rate than what it is manufactured in India same thing happening with lot of Industries like Textiles, Rubber etc;;;;1,18782E+18;https://twitter.com/khimasiapunit/status/1187819880638107648
ironore68;25/10/2019 16:48;0;0;Hey England, grow a pair of HTFU! Your forefathers are rolling in their graves https:// twitter.com/titaniamcgrath /status/1187513977552736257 …;;;;1,18782E+18;https://twitter.com/ironore68/status/1187818150089199616
kebs120;25/10/2019 16:47;0;0;Proud to be part of the Sishen team running this 375 wagon manganese train and 348 wagon Iron Ore train;;;;1,18782E+18;https://twitter.com/kebs120/status/1187818091587260418
kebs120;25/10/2019 16:45;0;0;Proud to be part of the team at Sishen Transnet . Running a 348 wagon Iron Ore train and 375 wagon manganese train;;;;1,18782E+18;https://twitter.com/kebs120/status/1187817427733794817
OneMadTitan;25/10/2019 16:42;0;0;This is superb writing. Gatts double check some stats sha because wtaf https:// twitter.com/stearsbusiness /status/1187700583920259074 …;;;;1,18782E+18;https://twitter.com/OneMadTitan/status/1187816668342423558
JohnConolly;25/10/2019 16:35;0;0;Week in Review: Steel Prices, U.S. Oil Exports and Iron Ore Supply http:// dlvr.it/RGyntk pic.twitter.com/XxsDZs42gP;;;;1,18781E+18;https://twitter.com/JohnConolly/status/1187814853160792065
EmfiSecurities;25/10/2019 16:30;0;0;Iron ore rises sharply as China-US talks advance - http:// Investing.com https:// br.investing.com/news/commoditi es-news/minerio-de-ferro-tem-forte-alta-de-209-com-avanco-nas-conversas-entre-china-e-eu-694903 …;;;;1,18781E+18;https://twitter.com/EmfiSecurities/status/1187813611479150594
HuntedTeamNick;25/10/2019 16:28;0;3;When we lived there 6 yrs ago, they were just desperate to sell increasing amounts of Coal & Iron Ore to China ... That's what kept the State & Federal Governments Solvent, - Not Bromptons ...;;;;1,18781E+18;https://twitter.com/HuntedTeamNick/status/1187813200189972481
Ironore14;25/10/2019 16:20;0;0;Finally changed my pfp to my classic one before I was suspended. #NewProfilePic;;;#NewProfilePic;1,18781E+18;https://twitter.com/Ironore14/status/1187811094947086336
METALMINER;25/10/2019 16:20;2;0;#WeekinReview : Steel Prices, U.S. Oil #Exports and Iron Ore Supply http:// dlvr.it/RGylZP pic.twitter.com/jEJRZIjpc3;;;#WeekinReview #Exports;1,18781E+18;https://twitter.com/METALMINER/status/1187811077146341376
MUBIAK;25/10/2019 15:50;0;0;If we cant use the local iron ore but we can improve what we have with as many NIOCOM, it is far better than rellying wholly on others for our steel products.;;;;1,1878E+18;https://twitter.com/MUBIAK/status/1187803727631126529
GulfTimes_QATAR;25/10/2019 15:46;1;0;China gobbles up iron ore amid less severe winter steel curbs https://www. gulf-times.com/story/645497 pic.twitter.com/NdUxa3tn5b;;;;1,1878E+18;https://twitter.com/GulfTimes_QATAR/status/1187802718720663553
ZIOC_2018;25/10/2019 15:37;10;11;With all the recent news and growing SP and large buys with #zioc and infrastructure ongoing in #congo and #china interest with regards the high grade 68% #ironore mine waiting to be developed at #zanaga Any thoughts on next phase. No harm asking. Just a poll. #mining;;;#zioc #congo #china #ironore #zanaga #mining;1,1878E+18;https://twitter.com/ZIOC_2018/status/1187800307327221761
MinorMinerLSE;25/10/2019 15:22;7;17;Yet ANOTHER after hours and chunky purchase of stock in #Zanaga , the world's 5th largest and high grade #ironore deposit. 100,000s of shares have been vanishing for days as the JV between #ZIOC and #Glencore looks set for development on a huge Chinese infrastructure spend. pic.twitter.com/Bi2W5Gf0Wm;;;#Zanaga #ironore #ZIOC #Glencore;1,1878E+18;https://twitter.com/MinorMinerLSE/status/1187796641446813701
THATninahastie;25/10/2019 15:13;9;636;And your comedian for the night at the AngloAmerican Kumba Iron Ore Applaud Awards is... Nina Hastie... draped in a @lindani_styling situation provided by @justtonightjosephine. pic.twitter.com/5v6QjrJkJ3;;@lindani_styling @justtonightjosephine;;1,18779E+18;https://twitter.com/THATninahastie/status/1187794286974324738
stevejo13943275;25/10/2019 15:01;0;0;Iron ore and coal great stuff we love it the greenies hate it Australia has plenty too;;;;1,18779E+18;https://twitter.com/stevejo13943275/status/1187791195763642368
ZIOC_2018;25/10/2019 14:58;4;11;I’ve posted my thoughts @Sidneysideline I’m convinced especially since Chinese confirmation in MFP via COIDIC and SEZ via CDB with delays in news from @Zanaga_ Iron_Ore something is brewing. Don’t forget huge buys coming in over past week. #zioc #zanaga #mining #china https:// twitter.com/sidneysideline /status/1187784518658416644 …;;@Sidneysideline @Zanaga_;#zioc #zanaga #mining #china;1,18779E+18;https://twitter.com/ZIOC_2018/status/1187790447722274817
TheMiningBot;25/10/2019 14:58;0;0;I just mined 8 iron ore !;;;;1,18779E+18;https://twitter.com/TheMiningBot/status/1187790430529904642
hustlekiddo;25/10/2019 14:55;0;2;I agree with you. Ajaokuta is a money pit. It can be converted to something else but it makes no sense importing iron ore to smelt. It's not economical. It's like fetching water with a basket;;;;1,18779E+18;https://twitter.com/hustlekiddo/status/1187789861769617411
markets;25/10/2019 14:30;6;9;China’s old-school appetite for iron ore has catapulted Fortescue Metals Group Ltd. ahead of some of the hottest tech sector giants and a fast-food behemoth as one of this year’s best performing global stocks https:// bloom.bg/2Wix4pF;;;;1,18778E+18;https://twitter.com/markets/status/1187783432044191748
42Stocks;25/10/2019 14:28;0;0;#TimkenSteel up 4.0% = $10.3 million gain. At $258.1 million marketCap, $ TMST represents 1.7% of the $15.3 billion #NASDAQ / #NYSE #steel #iron #ore industry. http:// 42stocks.com/cgi-bin/symbol .py?symbol=tmst … #stockMarket #stocks #trading #market #investing #NASDAQ pic.twitter.com/SKPkpnVE4X;;;#TimkenSteel #NASDAQ #NYSE #steel #iron #ore #stockMarket #stocks #trading #market #investing #NASDAQ;1,18778E+18;https://twitter.com/42Stocks/status/1187782915700117509
playwithmagnets;25/10/2019 14:17;0;2;The Iron Ore Group up in northeast India (Singhbhum craton) has a lot of beautiful BIFs - there's also a robust quarrying and steel industry there. From the amount of rock slab wholesalers there - I think India is a realistic candidate.;;;;1,18778E+18;https://twitter.com/playwithmagnets/status/1187780134247419904
Islaweyne;25/10/2019 13:53;0;0;Economic feasibility: >Build Beledweyn-Baydhaba-Wajir >FDI in iron ore mine,limestone quarries,fertilizer factory,farms,processing factories >Take natural gas discovered in Afgoye to steel factory in Bay region using gas pipeline >Use the road to export products to Kenya&Ethiopia;;;;1,18777E+18;https://twitter.com/Islaweyne/status/1187774214721413120
llegoramon;25/10/2019 13:43;0;0;What about iron ore ?;;;;1,18777E+18;https://twitter.com/llegoramon/status/1187771591612141568
C_Rich81;25/10/2019 13:25;0;1;Good signs for the London Metal Exchange's Steel HRC FOB China (Argus) contract, as first Chinese bank completes trade #steel #hrc #derivatives #ironore https:// lnkd.in/eZRJuz8;;;#steel #hrc #derivatives #ironore;1,18777E+18;https://twitter.com/C_Rich81/status/1187767218039410688
BethMillner;25/10/2019 13:01;0;1;We’ve got some exciting new Fundraiser Pendants! Our Plein Air Artist Pendant for the Bonifas Art Center and Hike the Heritage Trail Pendant for the Iron Ore Heritage Trail Authority! Stop in the shop to check out all of our fundraiser pieces https:// ift.tt/2pVFpDu pic.twitter.com/jKyIU6YATJ;;;;1,18776E+18;https://twitter.com/BethMillner/status/1187761225163268097
BethMillner;25/10/2019 13:01;0;0;We’ve got some exciting new Fundraiser Pendants! Our Plein Air Artist Pendant for the Bonifas Art Center and Hike the Heritage Trail Pendant for the Iron Ore Heritage Trail Authority! Stop in the shop to check out all of our fundraiser pieces https:// ift.tt/2MKNuUA pic.twitter.com/dKUqfKHt3M;;;;1,18776E+18;https://twitter.com/BethMillner/status/1187761221245771776
BethMillner;25/10/2019 13:01;0;0;We’ve got some exciting new Fundraiser Pendants! Our Plein Air Artist Pendant for the Bonifas Art Center and Hike the Heritage Trail Pendant for the Iron Ore Heritage Trail Authority! Stop in the shop to check out all of our fundraiser pieces https:// ift.tt/2JnO8FB pic.twitter.com/AvGbrei7C0;;;;1,18776E+18;https://twitter.com/BethMillner/status/1187761216514674688
BethMillner;25/10/2019 13:01;0;0;We’ve got some exciting new Fundraiser Pendants! Our Plein Air Artist Pendant for the Bonifas Art Center and Hike the Heritage Trail Pendant for the Iron Ore Heritage Trail Authority! Stop in the shop to check out all of our fundraiser pieces https:// ift.tt/31FChck pic.twitter.com/M4TOpTdqvr;;;;1,18776E+18;https://twitter.com/BethMillner/status/1187761211036831744
BethMillner;25/10/2019 13:01;0;0;We’ve got some exciting new Fundraiser Pendants! Our Plein Air Artist Pendant for the Bonifas Art Center and Hike the Heritage Trail Pendant for the Iron Ore Heritage Trail Authority! Stop in the shop to check out all of our fundraiser pieces https:// ift.tt/2WepJHH pic.twitter.com/LOigbvm3f5;;;;1,18776E+18;https://twitter.com/BethMillner/status/1187761205030596608
BethMillner;25/10/2019 13:01;0;0;We’ve got some exciting new Fundraiser Pendants! Our Plein Air Artist Pendant for the Bonifas Art Center and Hike the Heritage Trail Pendant for the Iron Ore Heritage Trail Authority! Stop in the shop to check out all of our fundraiser pieces https:// ift.tt/2BKVnmF pic.twitter.com/5d2gavQUmX;;;;1,18776E+18;https://twitter.com/BethMillner/status/1187761200169410562
ProVerbMusic;25/10/2019 12:04;12;393;In Sandton this evening to host the Anglo American Kumba Iron Ore - 2019 Applaud Awards Gala Dinner. pic.twitter.com/RtfxLBzFyf;;;;1,18775E+18;https://twitter.com/ProVerbMusic/status/1187746814335836161
OBraendli;25/10/2019 11:33;0;0;From creation and during build-up of an economic value (a goods) it is human labour put into the modification of a natural product that determines the value. Iron ore has no economic value itself, unless it is mined through human (physical) labour to be made consumable.;;;;1,18774E+18;https://twitter.com/OBraendli/status/1187738863067914242
freightinvestor;25/10/2019 11:29;1;0;Iron Ore November Morning Technical Comment – 240 Min https:// freightinvestorservices.com/blog/iron-ore- november-morning-technical-comment-240-min-13/ …;;;;1,18774E+18;https://twitter.com/freightinvestor/status/1187737910960967682
sonofabeach56;25/10/2019 11:20;0;2;$ audusd as producers finally start drawing down inventories instead of increasing them (aka reduce production) global demand for inputs like iron ore should decline https:// twitter.com/takis2910/stat us/1187735016593383426 …;;;;1,18774E+18;https://twitter.com/sonofabeach56/status/1187735754358874113
BethMillner;25/10/2019 11:01;0;1;"New fundraiser jewelry is here!! Today we'll be launching our Hike the Heritage Trail"" and ""Plein Air Artist"" pendants, which support the Iron Ore Heritage Trail and Bonifas Arts Center respectively. Even if you aren't familiar with our local organizati… https:// ift.tt/2MMnTL5 pic.twitter.com/ebOtcKXAej""";;;;1,18773E+18;https://twitter.com/BethMillner/status/1187730972801949697
pardoTRADER;25/10/2019 11:00;0;0;Cotação do Minério de Ferro $ VALE #VALE3 (62% Iron Ore ) Fonte: https:// bit.ly/ferro62 pic.twitter.com/50IpdmGSaV;;;#VALE3;1,18773E+18;https://twitter.com/pardoTRADER/status/1187730780010799106
AndreaHotter;25/10/2019 11:00;0;2;Market sees short-term support for #iron ore prices #LMEWeek https://www. metalbulletin.com/Article/389730 8/Search-results/LME-WEEK-2019-Market-sees-short-term-support-for-iron-ore-prices.html …;;;#iron #LMEWeek;1,18773E+18;https://twitter.com/AndreaHotter/status/1187730595255902208
MdmAbsentMinded;25/10/2019 10:58;4;4;"Wait...52!!!??? And saying 52 of his personal staff"" implies he has MORE than 52 personal staff!!! #FFS #auspol ...the gravy train is longer than an iron ore train out of the Pilbara!!!""";;;#FFS #auspol;1,18773E+18;https://twitter.com/MdmAbsentMinded/status/1187730125787406336
FensterDJ;25/10/2019 10:52;0;0;"you pronounce  Iron ORE "" and ""Tea OR coffee"" differently?""";;;;1,18773E+18;https://twitter.com/FensterDJ/status/1187728636960530435
PlayingShifty;25/10/2019 10:49;0;19;"She went on private, someone's gonna have a stern talking to the class about who  Iron ore "" is lol""";;;;1,18773E+18;https://twitter.com/PlayingShifty/status/1187727963430801409
tofameer;25/10/2019 10:48;0;0;But based on your threar a while back it is possible with processing of the iron ore to be high quality and a rail network;;;;1,18773E+18;https://twitter.com/tofameer/status/1187727576841818112
AfricaTimesofN1;25/10/2019 10:35;0;0;RPT-COLUMN-China gobbles up iron ore amid less severe winter steel curbs: Russell https:// africa.timesofnews.com/rpt-column-chi na-gobbles-up-iron-ore-amid-less-severe-winter-steel-curbs-russell.html …;;;;1,18772E+18;https://twitter.com/AfricaTimesofN1/status/1187724261294858241
zippy1981;25/10/2019 09:59;0;1;I wouldn't call carbon steel carbon based. I think that's not a huge problem though. Like we can bring enough carbon to mix with iron ore for sure.;;;;1,18772E+18;https://twitter.com/zippy1981/status/1187715390039871488
JoraanBaloch;25/10/2019 09:59;5;12;Our (Baloch’s ) Natural reserves —oil, gas, chromite, gold, marble, coals, sulphur, limestone and iron ore — are being exploited by Pakistan @AdityaRajKaul @kakar_harsha @Chellaney @RSSorg @tilakdevasher1 @ImranKhanPTI @replouiegohmert @SenRehmanMalik;;@AdityaRajKaul @kakar_harsha @Chellaney @RSSorg @tilakdevasher1 @ImranKhanPTI @replouiegohmert @SenRehmanMalik;;1,18772E+18;https://twitter.com/JoraanBaloch/status/1187715345638969344
TomNic84;25/10/2019 09:51;11;17;#ZIOC Exactly at a time when West African iron ore projects are securing funding for development. Development News https:// twitter.com/minorminerlse/ status/1187255265248337920 …;;;#ZIOC;1,18771E+18;https://twitter.com/TomNic84/status/1187713200692891649
calliope4112;25/10/2019 09:50;0;1;He would parachute the iron ore in. But not acceptable as a shipping option!;;;;1,18771E+18;https://twitter.com/calliope4112/status/1187712927681433601
Vumington;25/10/2019 09:40;0;0;Although, GDP is a good measure to quantify overall economic health & growth, it does not provide sector specific data which a investors rely one. For example in 2019 returns on platinum mining, Iron ore have been on the rise, in beverages (alcohol) ... next tweet;;;;1,18771E+18;https://twitter.com/Vumington/status/1187710611276390400
ektrit;25/10/2019 09:40;1;1;$1.4 quadrillion NOMINAL derivatives, out of which $1.1 are interest rate swamps, 0.3 are Credit default swaps. Collateral is crude oil, copper, iron ore and USTs. .;;;;1,18771E+18;https://twitter.com/ektrit/status/1187710530502438914
IRoNoRE69;25/10/2019 09:40;0;0;pic.twitter.com/649VcFI0wr;;;;1,18771E+18;https://twitter.com/IRoNoRE69/status/1187710516397039617
business;25/10/2019 09:40;6;11;China’s old-school appetite for iron ore has catapulted a miner ahead of some of the hottest tech sector giants as one of this year’s best performing global stocks https:// bloom.bg/2PlypL0 pic.twitter.com/zUbh7OMo7Y;;;;1,18771E+18;https://twitter.com/business/status/1187710421349875712
dee_owombre;25/10/2019 09:31;1;4;Isn't it true that a major challenge with Ajaokuta is that the installed systems can't work with Nigerian iron ore ? Also, after so many years (25, 30 plus?) isn't it logical that the technology would have evolved? Repurposing that complex may be Nigeria's best move going forward.;;;;1,18771E+18;https://twitter.com/dee_owombre/status/1187708165623894022
FinPlanKaluAja1;25/10/2019 09:25;0;0;I doubt you understood what the tweet intended to communicate. A 100% Ajaokuta still needs a 100% NIOMCO.....or we import iron ore Why import iron ore ?;;;;1,18771E+18;https://twitter.com/FinPlanKaluAja1/status/1187706770480721921
FinPlanKaluAja1;25/10/2019 09:16;0;1;.....but Nigeria does not lack Iron Ore pic.twitter.com/HlQXwx2suA;;;;1,1877E+18;https://twitter.com/FinPlanKaluAja1/status/1187704407158218752
FinPlanKaluAja1;25/10/2019 09:15;0;0;No. Switzerland HAS NO Cocoa Nigeria has Cocoa Nigeria has Iron Ore ....so why build an integrated Steel Complex designed for $8b designed to use processed Nigerian ore and then import? Why Import Cocoa Beans?;;;;1,1877E+18;https://twitter.com/FinPlanKaluAja1/status/1187704287377252353
gnribeiro;25/10/2019 09:14;0;0;"Despite its recent track record, Vale posted billion-dollar profits in Q3 2019. @nascalzaretto explained why investors still see the company as a buy"" ( http:// bit.ly/32M27gf ). History shows that, as long as iron ore prices are up, stocks will be up. pic.twitter.com/Xwq8dE9JU0""";;@nascalzaretto;;1,1877E+18;https://twitter.com/gnribeiro/status/1187704024423976961
india_mine;25/10/2019 09:09;0;0;Two blocks of iron ore are being auctioned in Gorumahisani. Combined, they contain 12 million tonnes of ore containing >55% Fe and 6 million tonnes of ore containing 45-55% Fe. This is a greenfield development. The oldest modern iron ore mine in India was in Gorumahisani. pic.twitter.com/s541rsh2aG;;;;1,1877E+18;https://twitter.com/india_mine/status/1187702738836054016
HELLENICSHIP;25/10/2019 08:57;0;0;MMi Daily #IronOre Index Report October 25 2019 #mmi #commodities #metals For the full report go here: https://www. hellenicshippingnews.com/mmi-daily-iron -ore-index-report-october-25-2019/ … pic.twitter.com/ZfkddxWxwm;;;#IronOre #mmi #commodities #metals;1,1877E+18;https://twitter.com/HELLENICSHIP/status/1187699815343415297
argus_metals;25/10/2019 08:56;0;0;Swedish iron ore producer LKAB ( @LKABgroup ) warned that the slowdown of the steel industry in the Europe and MENA regions could continue to lower demand for high-quality #ironore products | #ArgusSteel #steelprices Full story: https:// okt.to/4bkV1D pic.twitter.com/j0BVut1fQu;;@LKABgroup;#ironore #ArgusSteel #steelprices;1,1877E+18;https://twitter.com/argus_metals/status/1187699340875325440
SeatSale;25/10/2019 08:46;0;0;Steel slowdown to further hurt iron ore demand: LKAB: https:// ift.tt/342q2Ig;;;;1,1877E+18;https://twitter.com/SeatSale/status/1187696891846373376
ergoinfo;25/10/2019 08:42;0;0;#argus - Steel slowdown to further hurt iron ore demand: LKAB https:// ift.tt/342q2Ig;;;#argus;1,1877E+18;https://twitter.com/ergoinfo/status/1187695837780029442
Trading_Tech;25/10/2019 08:41;1;2;Market view on #TTMobile : #ES_F , #OMXS30 , and #RTS are up. #FESX , #FTSE100 and #NK225 are down. #ZB_F , #Bund , #Gilts and #JGB are down. #CGB are up. #Crude and #natgas are down. #Gasoil is up. #Gold , #silver , #copper and #ironore are higher. #DX_F , #corn , and #bitcoin are higher. pic.twitter.com/caUtUholnP;;;#TTMobile #ES_F #OMXS30 #RTS #FESX #FTSE100 #NK225 #ZB_F #Bund #Gilts #JGB #CGB #Crude #natgas #Gasoil #Gold #silver #copper #ironore #DX_F #corn #bitcoin;1,1877E+18;https://twitter.com/Trading_Tech/status/1187695763041726466
MagnetiteMines;25/10/2019 08:41;0;1;"3/3 NextOre’s Magnetic Resonance sorting technology, developed over many years in conjunction with the CSIRO, has a rapid response time allowing unprecedented selection accuracy and speed"" #ironore #ausbiz @CSIRO pic.twitter.com/EoCkGFn5Lh""";;@CSIRO;#ironore #ausbiz;1,1877E+18;https://twitter.com/MagnetiteMines/status/1187695615808954368
MagnetiteMines;25/10/2019 08:41;0;0;"2/3 We are pleased to have secured exclusivity Australia wide for the Next Ore technology, and to move to bulk test work to prove its application to our high grade Razorback Iron Project"" #ironore #ausbiz pic.twitter.com/5JyxexFrXQ""";;;#ironore #ausbiz;1,1877E+18;https://twitter.com/MagnetiteMines/status/1187695585781895168
MagnetiteMines;25/10/2019 08:41;0;1;"1/3 Ore Sorting technology exclusivity secured Magnetite Mines Chairman We see great potential for technology to unlock a step change in competitiveness of our Razorback Iron Project"" #ironore #ausbiz https:// magnetitemines.com/ore-sorting-te chnology-exclusivity-secured/ … pic.twitter.com/dtABbhMNlS""";;;#ironore #ausbiz;1,1877E+18;https://twitter.com/MagnetiteMines/status/1187695567175995392
MineLifeReport;25/10/2019 08:31;3;7;China’s imports of iron ore show no sign of slowing in October, and may even come close to a record high, indicating that concerns over lower steel output over winter may be misplaced. (Courtesy of Clyde Russell, Reuters) #metals #commodities #ironore #resources #mining #China pic.twitter.com/5sB7TiMcx6;;;#metals #commodities #ironore #resources #mining #China;1,18769E+18;https://twitter.com/MineLifeReport/status/1187693217010999297
alibrashipping;25/10/2019 08:02;0;1;Iron ore imports to China may come close to the record high this month according to @ReutersCommods https:// twitter.com/ReutersCommods /status/1187636814116478976 …;;@ReutersCommods;;1,18769E+18;https://twitter.com/alibrashipping/status/1187685816920952833
railwaygazette;25/10/2019 08:01;0;2;‘Applying distributed power technology to increase the train length to 375 wagons will reduce capital requirements by over 90%' compared to fleet and infrastructure changes, said Russell Baatjies, General Manager of TFR’s Iron Ore & Manganese unit http:// bit.ly/2NfSznb pic.twitter.com/l3OW3Rl7u3;;;;1,18769E+18;https://twitter.com/railwaygazette/status/1187685499680493572
railwaygazette;25/10/2019 08:01;0;2;This breaks TFR’s own world record for a production train, which was a 342-wagon iron ore formation hauled by eight electric and diesel-electric locomotives http:// bit.ly/2NfSznb pic.twitter.com/BbTHQ2jvcE;;;;1,18769E+18;https://twitter.com/railwaygazette/status/1187685492898353152
AngeloCoppolaSA;25/10/2019 08:00;0;1;Coal? Iron ore ? The Gupta billions?;;;;1,18769E+18;https://twitter.com/AngeloCoppolaSA/status/1187685420928307200
MY21_Oracle;25/10/2019 08:00;0;0;Iron ore 62% Fe spot (cfr Tianjin) US$84.6/t vs US$84.1/t;;;;1,18769E+18;https://twitter.com/MY21_Oracle/status/1187685279945183232
SesaGoaIronOre;25/10/2019 07:58;16;13;Career Guidance session for Defence aspirants at Bellary. #Karnataka #NCC #SesaGoaIronOre #Vedanta @rajnathsingh @shripadynaik @HQ_DG_NCC @SpokespersonMoD @HQ_IDS_India @VedantaLimited pic.twitter.com/mnffjeJcjF;;@rajnathsingh @shripadynaik @HQ_DG_NCC @SpokespersonMoD @HQ_IDS_India @VedantaLimited;#Karnataka #NCC #SesaGoaIronOre #Vedanta;1,18768E+18;https://twitter.com/SesaGoaIronOre/status/1187684960318017536
ParlayPay;25/10/2019 07:47;0;2;$ TAO anyone remember brockman takeover? UMC take over? Iron ore printing press. Legit. Not Mickey Mouse. From surface DSO hematite Iron ore , what we have is perfect! Legit grades excellent, location is tier one, meter hits are supreme. Better grades that Brockman pic.twitter.com/j8AU11m49d;;;;1,18768E+18;https://twitter.com/ParlayPay/status/1187682070899806208
SAbynumbers;25/10/2019 07:47;3;2;According to Wiki, the once-off record is still held by an Aussie train that had 682 cars (7.3 km long) that once carried 82,000 tonnes of iron ore . It was driven by 8 locomotives distributed along its length - https:// en.wikipedia.org/wiki/Longest_t rains#targetText=The%20record%2Dbreaking%20ore%20train,loads%20and%20curve%20performance%20controllable … . https:// twitter.com/SAbynumbers/st atus/1187677935727194112 …;;;#targetText;1,18768E+18;https://twitter.com/SAbynumbers/status/1187682001224196096
SeatSale;25/10/2019 07:46;0;0;Fortescue narrows average iron ore discount: https:// ift.tt/2Pif9xT;;;;1,18768E+18;https://twitter.com/SeatSale/status/1187681854608084992
bryannina;25/10/2019 07:36;0;0;#ironore;;;#ironore;1,18768E+18;https://twitter.com/bryannina/status/1187679215740575745
Moyo_Ayodele;25/10/2019 07:33;0;1;Of good quality I can’t mention here. But if you understand the economics and “politics” that went into Baryte production in Nigeria, I fear Iron ore doesn’t follow that dreadful path;;;;1,18768E+18;https://twitter.com/Moyo_Ayodele/status/1187678652273778688
ojolanre_;25/10/2019 07:28;0;0;So Nigerian iron ore is not quality enough. Heh God;;;;1,18768E+18;https://twitter.com/ojolanre_/status/1187677268618948608
LondonAIMCap;25/10/2019 07:24;0;0;Juniors back in hunt for iron ore action, spurred on by latest Vale hiccup | Resources Rising Stars https://www. resourcesrisingstars.com.au/news-article/j uniors-back-hunt-iron-ore-action-spurred-latest-vale-hiccup … Fri, 25 Oct 2019 [Iron-ore West Australia];;;;1,18768E+18;https://twitter.com/LondonAIMCap/status/1187676323923320832
Leye_CMLE;25/10/2019 07:17;0;0;Some states in Nigeria have iron ore sir?;;;;1,18767E+18;https://twitter.com/Leye_CMLE/status/1187674607899283457
pitcrushconvey;25/10/2019 07:15;0;0;"Another major sponsor for is revealed as @tenovagroup #TAKRAF ! We will also hear from their Rico Neumann, Chief #MinePlanning Engineer & Dr Robert Ritter, Senior #Mine Planning Engineer presenting A new IPCC system for #ironore : an example of complex redundancy"" #futureofmining pic.twitter.com/qwF9y6obkj""";;@tenovagroup;#TAKRAF #MinePlanning #Mine #ironore #futureofmining;1,18767E+18;https://twitter.com/pitcrushconvey/status/1187674097389580289
GaniVedike;25/10/2019 07:05;8;2;#Mining entities in Karnataka are expecting #ironore prices to fall by 10-15% as supply from NMDC's Donimalai mines restarts. Also, lesser offtake is expected due to a decline in demand for the #steel sector. @nmdclimited is now waiting for state clearances to resume operation.;;@nmdclimited;#Mining #ironore #steel;1,18767E+18;https://twitter.com/GaniVedike/status/1187671540176830464
AndreaHotter;25/10/2019 06:59;0;1;#Vale posts 6% rise in Q3 earning on high #iron ore prices https://www. metalbulletin.com/Article/390079 5/Home/Vale-posts-6-rise-in-Q3-earning-on-high-iron-ore-prices.html …;;;#Vale #iron;1,18767E+18;https://twitter.com/AndreaHotter/status/1187669978528567296
drdammie;25/10/2019 06:57;0;0;Not quite. My analogy highlights that even tho Switzerland does not grow cocoa significantly, they make money from chocolate - more than the cocoa farmers. BTW - if we have the iron ore , why don't we use ours? purity issues?;;;;1,18767E+18;https://twitter.com/drdammie/status/1187669509370515462
C_Rich81;25/10/2019 06:51;0;1;Salzgitter idling BF C, which has a capacity of 600,000t/yr #hrc #steel #ironore https:// lnkd.in/egeHaNZ;;;#hrc #steel #ironore;1,18767E+18;https://twitter.com/C_Rich81/status/1187668013962518529
MCI_metals;25/10/2019 06:40;0;0;Iron ore rebounds on lower Vale guidance http:// bit.ly/32NZfiL @valeglobal;;@valeglobal;;1,18767E+18;https://twitter.com/MCI_metals/status/1187665185965793280
gudnameztaken;25/10/2019 06:37;0;1;Australia exports mainly coal, iron ore and gold, because they have lots of those commodities. We don’t. Australia exports to Asia because they are in Asia. We aren’t. The UK isn’t Australia, and can’t be. If you want to be Australian, piss off and live there.;;;;1,18766E+18;https://twitter.com/gudnameztaken/status/1187664415140827138
KhanShahzadzai;25/10/2019 06:30;8;4;#EmergingBalochistan The estimated reserves of all coalfields are 196 million tonnes. Iron ore reserves are estimated at about 273 million tones. So for thirty sites of zinc-lead mineralizations have been located in the Lasbela/Khuzdar districts.;;;#EmergingBalochistan;1,18766E+18;https://twitter.com/KhanShahzadzai/status/1187662669781852160
accordionrat;25/10/2019 06:08;0;0;ugh iron pills are the actual worst.... might as well just eat a wee bit of iron ore;;;;1,18766E+18;https://twitter.com/accordionrat/status/1187657153571631105
holzprueghel;25/10/2019 05:55;0;2;"The top exports of Australia are Iron Ore ($48.2B), Coal Briquettes ($47B), Gold ($29.1B), Petroleum Gas ($20.3B) and Wheat ($4.88B), using the 1992 revision of the HS (Harmonized System) classification."" Just keep the Iron and Coal coming!""";;;;1,18765E+18;https://twitter.com/holzprueghel/status/1187653848887771136
teflony;25/10/2019 05:38;0;0;Thats not my contention here. Please if you can lay hands on the deal content, I'll be pleased. Because I know that its not going to be an easy feat producing iron etc with our iron ore . This govt has signed a lot of deals that ended up being garbage..;;;;1,18765E+18;https://twitter.com/teflony/status/1187649503509274625
